976488130;52.0281289;8.5224669
1809385510;51.9867801;8.5099972
2216442873;52.0022595;8.5896085
2717181811;51.9458739;8.5850905
4081499626;52.0059560;8.4163414
347027089;52.0387032;8.4792002
388566510;52.0767625;8.4181274
983681870;52.0294197;8.6083272
1110322309;51.9794840;8.5043700
1221799955;52.0223512;8.4738331
1374344469;51.9937018;8.6063579
1378192026;52.0109894;8.5967507
1433838467;52.0223895;8.4802101
1638722470;52.0105003;8.5872878
1682065035;52.0422053;8.6354140
1685705182;52.0484044;8.6554020
1913933923;52.1130812;8.6595447
2157491663;52.0260171;8.5218832
2184768140;52.0213628;8.5305371
2316416342;52.0229529;8.5554300
2338520540;52.0967618;8.5168570
2516146590;52.0285830;8.5220464
2607730555;51.9635812;8.5572667
2692319724;52.0269937;8.5222181
2692319757;51.9554386;8.5759149
2702676769;52.0266625;8.5255677
2704091791;52.0088711;8.5177709
2717140684;51.9453581;8.5862443
3220549888;51.9828430;8.4828526
3416296590;52.0800065;8.4233206
3558485976;51.9412792;8.4126632
3581814770;52.0737835;8.4145036
3766336139;52.0153584;8.5386283
4463578368;51.9507903;8.4994517
4857051998;52.0498207;8.5979808
33703479;52.0367013;8.5524222
275452110;51.9448388;8.6537627
275452113;51.9476067;8.6574747
282882245;52.0803770;8.4233088
283185001;52.0264443;8.5275539
283186355;52.0264986;8.5277741
284987077;52.0184207;8.5393761
291569453;51.9404381;8.6543690
331913213;52.0375168;8.4838257
332273343;52.0703457;8.6011383
332273361;52.0701481;8.6025374
332273362;52.0696526;8.6019546
353056162;52.0329903;8.6091967
364081510;51.9834860;8.5057253
367083107;52.0333908;8.5258787
375989530;52.0514403;8.5942267
381246370;52.0211164;8.6062343
381246379;52.0214305;8.6067097
418054972;52.0115056;8.5979406
454579635;51.9978001;8.4844542
454579636;51.9974302;8.4871836
454579637;51.9972232;8.4860747
465191166;51.9385786;8.4859644
470962151;52.0029782;8.5894698
498734432;51.9456736;8.5818265
503886685;51.9524319;8.5710915
587974065;52.0801275;8.4233235
670344634;51.9599882;8.5210640
670344635;51.9593937;8.5219878
680241348;52.0492551;8.5030524
692066489;51.9867860;8.6282670
748772951;52.0059614;8.4592621
769071725;52.0508707;8.5522976
822797471;51.9303983;8.5558356
858719106;52.0224596;8.4812604
942598099;51.9190022;8.3858729
957354339;52.0441372;8.4862947
1225932809;52.0143707;8.5519666
1234725048;51.9382393;8.4453228
1241278949;51.9457488;8.5863753
1359025414;52.0986318;8.5300969
1363163538;51.9698663;8.4631081
1372521231;52.0121893;8.5971101
1372521249;52.0097270;8.5946361
1372706362;52.0505912;8.5964151
1372891732;52.0482688;8.4560230
1373037326;52.0324010;8.6092869
1373037343;52.0212658;8.5518939
1374224189;52.0331442;8.6108554
1374291700;51.9275156;8.5988237
1374292091;52.0231299;8.5629270
1374292092;52.0594396;8.5150864
1374292093;52.0970738;8.5130513
1374292164;51.9871079;8.4856393
1374327876;52.0354031;8.5065821
1374344486;52.0128716;8.5405234
1374344499;52.0376896;8.5761446
1374344512;52.0713195;8.5177540
1374344528;52.0258556;8.5441864
1375138713;52.0288475;8.5236643
1375138745;52.0569011;8.5484233
1375223392;52.0228491;8.5562009
1375339641;52.0598584;8.6182263
1375339642;52.0961196;8.5130617
1375614927;51.9907065;8.6150600
1375989751;52.0591514;8.5167766
1376008155;52.0559820;8.5178134
1376008158;52.0594236;8.5152751
1376067510;51.9934860;8.6040486
1404336426;52.0198387;8.5290045
1474835881;51.9173409;8.5883448
1560678800;52.0218367;8.5560267
1560678808;52.0217489;8.5556728
1603989378;52.0165933;8.5425438
1676287311;51.9823737;8.4824732
1734021410;52.0188262;8.4216898
1891151788;52.0380836;8.5257430
2015270437;52.0258613;8.5220893
2015351165;52.0079846;8.5197099
2015351166;52.0092424;8.4129279
2028092871;52.0306064;8.5276718
2059931269;51.9454885;8.4123482
2199238274;52.0496605;8.5504801
2283340903;52.0221153;8.4744383
2401076225;52.0583757;8.5160971
2422230445;51.9897485;8.5071738
2425004590;52.0464558;8.5436209
2455970750;52.0192888;8.5309379
2620991219;51.9868225;8.4872996
2622654470;52.0951452;8.5172245
2689874325;51.9973300;8.5834118
2692319718;52.0695739;8.6078212
2692319749;51.9532622;8.5756335
2692319750;51.9711300;8.4659024
2692319770;51.9644436;8.5189257
2692319909;52.0372618;8.5344295
3114679030;52.0452920;8.5233145
3163014176;51.9508607;8.4993231
3259068561;52.0378420;8.5247157
3642929445;52.0084250;8.4123961
3822591235;52.0484789;8.4510498
3879791135;52.0031996;8.4164374
4463590627;51.9838335;8.5102318
4558650294;51.9925285;8.6055674
4558650295;51.9920868;8.6060657
4604858436;52.0407694;8.5454146
4982544212;52.0458615;8.5229002
5044704724;52.0242338;8.5317008
5259659221;52.0257250;8.5320088
5477452924;52.0748394;8.5513531
5738656220;51.9460829;8.6548557
5781571359;52.0385113;8.5449175
5781571365;52.0384659;8.5441595
5851784064;52.0298252;8.5394744
316695204;51.9792323;8.5346060
347580014;52.0169457;8.6253318
382527206;52.0287157;8.6007969
382527209;52.0288879;8.6010272
382527210;52.0290198;8.6012055
382527212;52.0291487;8.6013848
382527214;52.0292447;8.6015180
382527216;52.0295789;8.6020470
382527218;52.0287153;8.6026114
412563124;52.1150386;8.6511814
493864941;52.0312855;8.5327941
493865080;52.0275131;8.5215279
679079787;52.0141737;8.5519877
733024794;51.9968420;8.4989018
803616607;52.0219372;8.5395380
811329886;52.0439248;8.4699646
811329941;52.0436872;8.4698220
817139288;52.0130806;8.5289057
817139526;52.0091411;8.5179323
894933280;52.0041741;8.5183911
894933433;52.0041077;8.5186516
894933439;52.0116003;8.5250357
894933489;52.0099926;8.5233987
997025725;52.0314659;8.6065612
997025746;52.0314789;8.6054151
997025964;52.0317506;8.6044975
997026158;52.0303553;8.6049485
997026244;52.0349268;8.6118531
997026343;52.0322093;8.6044492
997026487;52.0323059;8.6042586
997026783;52.0317407;8.6053589
1269504233;52.0197476;8.5329465
1269504275;52.0213414;8.5320445
1269504285;52.0217599;8.5341040
1269504293;52.0194073;8.5314833
1269504319;52.0213404;8.5305943
1269504331;52.0193993;8.5304144
1269504350;52.0196054;8.5327433
1269504389;52.0210109;8.5343480
1269504396;52.0195274;8.5316239
1269504463;52.0213378;8.5316154
1269504471;52.0197216;8.5325951
1269504493;52.0202320;8.5343263
1269504504;52.0196370;8.5321325
1269578509;52.0223897;8.5339779
1269697714;52.0294279;8.5320614
1269763971;52.0327764;8.5260113
1269763989;52.0407510;8.5430276
1269763994;52.0371467;8.5237908
1269764002;52.0498352;8.5212714
1269764006;52.0359916;8.5388105
1269764018;52.0372101;8.5231983
1269764020;52.0493015;8.5440638
1269764024;52.0529960;8.5192933
1269764033;52.0361073;8.5388348
1269764038;52.0406177;8.5227945
1269796023;51.9977179;8.5022340
1269796026;52.0124835;8.5625949
1269796029;51.9942514;8.5065447
1269798952;51.9878970;8.5146857
1351336033;52.0234355;8.5304870
1351336037;52.0234571;8.5307704
1557683281;52.0579768;8.6103366
1561521506;52.0140002;8.6252337
1604000462;52.0044145;8.5569206
1640337795;52.0586317;8.4918469
1691297912;52.0231196;8.5333030
1691297921;52.0233228;8.5324389
1691297928;52.0263573;8.5312064
1691297929;52.0296992;8.5354631
1695121242;52.0239417;8.5201594
1696887308;52.0432790;8.5134325
1698310893;52.0357087;8.5061629
1698310895;52.0357854;8.5063263
1698755460;52.0160172;8.5315887
1698755463;52.0160734;8.5315635
1698755506;52.0171124;8.5280297
1698755535;52.0176882;8.5254059
1698755546;52.0179126;8.5258816
1733982278;52.0102826;8.5266457
1735200654;52.0098128;8.5244309
1735231326;52.0110766;8.5268123
1735308424;52.0108377;8.5271739
1737144603;52.0284292;8.5341550
1737144629;52.0285076;8.5343953
1739868998;52.0240365;8.5074067
1793456570;52.0001749;8.5401709
1793456583;52.0007597;8.5385010
1797005763;51.9982733;8.5762119
1811514855;52.0045374;8.5598720
1812265279;52.0126232;8.5514504
2031683537;52.0000604;8.5383369
2113125415;52.0559625;8.5451760
2349273007;52.1129148;8.6240216
2349273030;52.1132198;8.6220633
2431403566;52.0915702;8.5908755
2476981199;52.0081544;8.5633118
2538280113;52.0221677;8.5391968
2623443175;51.9965945;8.4827934
2673150767;52.0207834;8.5322107
2681232779;52.0274095;8.5288456
2686635995;51.9880254;8.5138552
2689012946;52.0338965;8.4995871
2698541650;52.0297211;8.5339286
2701487631;51.9976259;8.4868471
2701494176;51.9984430;8.4905068
2717140700;51.9474568;8.5870109
2726220880;52.0386031;8.5289900
2823638194;52.0361516;8.5040573
2836908246;52.0591680;8.5366985
2856947090;52.0173114;8.5292848
2856947092;52.0190135;8.5326615
3285819972;52.0375725;8.5219310
3286248527;52.0411581;8.5226168
3286294861;51.9891796;8.6200821
3286302496;52.0450473;8.5234291
3287536311;52.0376730;8.5224464
3287541098;52.0426283;8.5146039
3287542430;52.0430843;8.5142895
3287555540;52.0367347;8.5164408
3287555612;52.0371877;8.5159923
3287556617;52.0384283;8.5253921
3287569031;51.9839101;8.6611991
3287573075;51.9884685;8.6374339
3287588277;52.0192967;8.5300117
3287590393;52.0176448;8.5508738
3287592846;52.0196178;8.5281069
3287607475;52.0265582;8.5368536
3287607476;52.0261291;8.5369950
3287607477;52.0245559;8.5373369
3287615434;52.0126063;8.5252494
3288002671;52.0020010;8.5852946
3288002672;52.0010103;8.5891704
3288002673;51.9926629;8.6101286
3288002674;51.9862971;8.6319524
3290353460;52.0158750;8.5323596
3290354561;52.0167400;8.5330033
3290354562;52.0188826;8.5341674
3295185408;52.0391484;8.4910694
3295185409;52.0308949;8.5332181
3295219418;52.0253532;8.5299630
3295219419;52.0261710;8.5340352
3295219420;52.0258062;8.5348372
3295219421;52.0248234;8.5379821
3524022341;52.0250802;8.5232343
3524022342;52.0251506;8.5231804
3524022343;52.0272758;8.5306147
3605214135;52.0386673;8.4930594
3605214136;52.0389878;8.4922188
3657549340;52.0383410;8.4939139
3657549343;52.0393153;8.4922172
3683603180;52.0223675;8.5118630
3702697309;52.0277544;8.5219603
3751582189;52.0284405;8.5327100
3751582190;52.0284935;8.5327994
3751582194;52.0285581;8.5329164
3751582207;52.0286595;8.5334694
3751582210;52.0286903;8.5333429
3751582212;52.0287080;8.5334229
3751582213;52.0287160;8.5334754
3754083917;52.0286362;8.5331333
3757138659;52.0400374;8.4917325
3757138660;52.0400867;8.4916134
3757138661;52.0401361;8.4914761
3757138662;52.0401749;8.4913801
3757138663;52.0402108;8.4912841
3757138664;52.0402411;8.4911940
3757138665;52.0402765;8.4910992
3757138666;52.0403151;8.4909992
3757138667;52.0403526;8.4908958
3757138668;52.0403933;8.4907823
3757138669;52.0404349;8.4906841
3762343318;52.0423876;8.4903368
3762443219;52.0391264;8.4941718
3762443220;52.0391680;8.4940502
3762443221;52.0392111;8.4939371
3762443222;52.0393774;8.4934811
3762443223;52.0394076;8.4934036
3762443224;52.0394401;8.4933114
3762443225;52.0394749;8.4932229
3762443226;52.0395112;8.4931172
3762443227;52.0396723;8.4926993
3762443228;52.0397093;8.4925948
3762443229;52.0397524;8.4924780
3762443230;52.0398023;8.4923576
3762443232;52.0398499;8.4922273
3768748958;52.0184067;8.5528326
3768748959;52.0187565;8.5523029
3770356553;52.0203804;8.5272959
3772633369;52.0006207;8.5901800
3772633623;52.0098018;8.5623233
3772633652;52.0117261;8.6057605
3773031529;52.0117071;8.5466703
3773031531;52.0120560;8.5459978
3773031532;52.0121529;8.5452692
3773031554;52.0184681;8.5329805
3773031563;52.0234594;8.5301832
3773031566;52.0240634;8.5300317
3773031567;52.0242224;8.5305679
3794274499;52.0384770;8.4910680
3794274500;52.0385291;8.4911196
3799374404;52.0327872;8.5369632
3903676810;52.0255531;8.5520133
3903676816;52.0256459;8.5501482
3936225604;52.0285422;8.5158281
3945363515;52.0274877;8.5323007
3949663149;52.0248133;8.5324574
3949663152;52.0248490;8.5327918
3951500657;52.0298821;8.5323778
3951500857;52.0298233;8.5326183
3951500858;52.0292602;8.5318719
3951500957;52.0293086;8.5316335
3966280896;52.0273475;8.5326157
3970955753;52.0273131;8.5320463
3970979742;52.0288098;8.5329735
3999270440;52.0211529;8.5280692
4000436259;52.0224805;8.5255863
4000436260;52.0222976;8.5253501
4004084775;52.0450574;8.5224616
4008423234;52.0212501;8.5280344
4008438583;52.0205178;8.5343185
4008438584;52.0206314;8.5343358
4008438586;52.0212498;8.5343337
4008438587;52.0216906;8.5341448
4030014391;52.0228553;8.5330736
4030014392;52.0231629;8.5318289
4030014393;52.0235016;8.5326691
4030014394;52.0252720;8.5294300
4031322252;52.0188164;8.5316593
4031322253;52.0194300;8.5302963
4031322254;52.0205610;8.5322147
4031322255;52.0212882;8.5302916
4031322268;52.0235379;8.5346024
4031322276;52.0242036;8.5341059
4031322277;52.0252744;8.5294598
4031322278;52.0254921;8.5310665
4031322279;52.0255382;8.5310488
4031322280;52.0262680;8.5316249
4031322281;52.0263314;8.5316935
4031322283;52.0267492;8.5207303
4031322284;52.0272279;8.5310935
4031322285;52.0275878;8.5214835
4031868822;51.9504705;8.6345267
4032064551;52.0221705;8.5317802
4044714092;52.0272096;8.5311616
4044714093;52.0273534;8.5306676
4044714094;52.0273641;8.5294716
4076872321;52.0069218;8.4164165
4080201999;52.0083425;8.4127283
4081372005;52.0056523;8.4141778
4081372008;52.0054402;8.4145279
4081372065;52.0056825;8.4166824
4081372066;52.0059830;8.4165992
4081372074;52.0065113;8.4172456
4083556345;52.0217530;8.5356336
4083556346;52.0218804;8.5355477
4083556347;52.0219668;8.5357781
4088793439;52.0227558;8.5294321
4088825795;52.0294167;8.5337296
4097454218;52.0378045;8.5249954
4102557779;52.0076459;8.5648145
4102805214;52.0054255;8.5570231
4117105203;51.9896946;8.5066731
4151799796;51.9871853;8.4864109
4157434274;52.0196477;8.5378108
4157434275;52.0196570;8.5414213
4157434276;52.0205948;8.5352254
4176055857;52.0271765;8.5357125
4204071701;52.0239472;8.5303349
4205353432;51.9515430;8.5686547
4243403793;52.0191625;8.5279083
4243412694;52.0191273;8.5274535
4243440691;52.0192022;8.5278793
4243444493;52.0191601;8.5280212
4320672890;52.0268135;8.5348114
4320672989;52.0272136;8.5343165
4320673089;52.0272865;8.5338683
4320673289;52.0268622;8.5347761
4395274494;52.0420094;8.5391786
4401533720;52.0360656;8.5054388
4449074330;52.0246488;8.5295297
4449074331;52.0248353;8.5295014
4449074332;52.0248425;8.5295911
4459159255;52.0228983;8.5407119
4482167869;52.0979586;8.4531877
4534134736;52.0205940;8.5348935
4567053747;51.9828888;8.4825184
4612607975;52.0004070;8.4612647
4752594513;52.0106227;8.5246096
4759264209;52.0149995;8.5331935
4784371040;51.9462957;8.5857585
4785105640;52.0687884;8.4187463
4868337077;52.0291190;8.5130491
4936225541;52.0278500;8.5182787
4936225542;52.0272145;8.5192645
4936225543;52.0259785;8.5222632
4936225544;52.0253373;8.5226990
4936225545;52.0253068;8.5230169
4936567996;52.0252911;8.5227366
4936567997;52.0260461;8.5218152
4936567998;52.0260816;8.5217509
4949587396;52.0230401;8.5226598
4955642152;52.0270860;8.5194858
4970944314;52.0284972;8.5159984
4970944315;52.0277997;8.5181915
4970944316;52.0266848;8.5207919
4975193128;52.0263407;8.5216482
5008014615;52.0255434;8.5228154
5062520964;51.9942066;8.4765194
5171201601;52.0216813;8.5391520
5171219222;52.0221725;8.5388560
5202518630;52.0273639;8.5335360
5202518631;52.0271617;8.5334762
5202518636;52.0274485;8.5330631
5257678401;52.0206362;8.4996486
5347804481;52.0146063;8.5240037
5443502968;52.0223941;8.5269018
5456432481;52.0226719;8.5377701
5456432482;52.0227117;8.5376939
5456432485;52.0227338;8.5380496
5585918282;52.0081129;8.5701281
5585938329;52.0123608;8.5226353
5894408469;52.0241738;8.5368048
5894408470;52.0242794;8.5367216
6039541109;52.0224383;8.5439998
567352221;52.0289517;8.5332582
2301585411;52.0067025;8.4187258
280951216;52.0273554;8.5338970
283190732;52.0222281;8.5446141
832600889;52.0210350;8.5396302
832600897;52.0224170;8.5446323
1390220026;52.0266389;8.5335196
2183495807;52.0209697;8.5396162
1393691674;52.0303934;8.6002316
2837744688;51.9622946;8.5294998
4735946687;52.0145211;8.5099997
4735946688;52.0142635;8.5104772
4735946689;52.0140935;8.5090610
4735946690;52.0141183;8.5095062
4735946691;52.0142107;8.5100024
4735946692;52.0143824;8.5095304
4735946693;52.0145475;8.5094928
4735946694;52.0143535;8.5088665
4735946700;52.0141901;8.5085567
4735946701;52.0146713;8.5080417
4735946702;52.0145788;8.5087109
4735946703;52.0150122;8.5094673
4735946704;52.0150510;8.5102505
4735947370;52.0146533;8.5107280
4735947371;52.0152205;8.5107607
4735947391;52.0146986;8.5098167
1659343036;52.0591578;8.5368315
3760811989;52.0752360;8.5953631
4190044588;51.9884585;8.6019334
1389153669;52.0330089;8.6036370
4102805197;52.0048984;8.5601018
4102805210;52.0049942;8.5602306
4933871943;52.0239767;8.5666008
5589000931;52.0167008;8.5302092
276405159;52.0300100;8.5320968
280741484;52.0264266;8.5264346
280741770;52.0264946;8.5267078
284660980;52.0202726;8.5302440
355031871;52.0250246;8.5296096
442018211;52.0231508;8.5390105
619717805;52.0336679;8.5434739
1499686774;52.0150988;8.5394990
2132105596;52.0254098;8.5292820
2135388035;52.0274745;8.5286856
3463835663;51.9439078;8.5809804
3757049099;52.0265725;8.5263049
4081236966;52.0052198;8.4119633
4117105194;51.9908045;8.5102190
4974960422;52.0293785;8.5615667
5076917791;52.0257219;8.5366539
315140514;52.0284504;8.5227015
828759373;52.0283639;8.5807034
830476744;52.0290926;8.5849054
830476745;52.0277566;8.5802362
1249961627;52.0208429;8.4573335
1926999494;52.0328115;8.5299660
2348404727;51.9866579;8.5458205
2874797918;52.0274546;8.5284279
3402231116;52.0186616;8.5193045
3484403984;52.0202151;8.5060032
3686063856;51.9397116;8.5810616
3773031459;52.0127870;8.5434197
5271843214;52.0204542;8.5008545
5271843215;52.0204629;8.5013051
5271843220;52.0200153;8.5006851
241940089;52.0220807;8.5562924
259567300;52.0300079;8.5313092
275916285;51.9594742;8.6606987
276405274;52.0304565;8.5319362
280741052;52.0266122;8.5265161
288271511;52.0172878;8.5396145
288271837;52.0173072;8.5393666
295560293;51.9596055;8.6620128
303353592;52.0142985;8.5378361
303353593;52.0128149;8.5412820
309717501;52.0163981;8.5308892
311086694;52.0215339;8.5358668
311086695;52.0218957;8.5285168
315140511;52.0283572;8.5168039
315348112;52.0293605;8.5288963
315533914;52.0202960;8.5464081
315536447;52.0200341;8.5348673
315941606;52.0252595;8.5290457
332273358;52.0695536;8.6059296
409681785;52.0174705;8.5666186
416911525;52.0236231;8.5365685
417202718;51.9595186;8.6584082
417202768;51.9596497;8.6583873
442018209;52.0231835;8.5384025
442018210;52.0230458;8.5395460
446290204;52.0882533;8.3903951
453316307;51.9989040;8.5681167
453316325;51.9922528;8.5878677
453316339;51.9913385;8.6039048
459131663;52.0506152;8.5278401
459131665;52.0479746;8.5271031
495993520;52.0362067;8.5253542
535722668;52.0274735;8.5332958
563834598;52.0295699;8.5895423
564153207;52.0353658;8.5235264
564153220;52.0359407;8.5275696
628949536;51.9267771;8.3872409
628949556;51.9273016;8.3837993
655181125;52.0135974;8.5531316
940571845;51.9281678;8.3966015
1050124483;52.0130498;8.6004521
1164137849;52.0286306;8.5377543
1269860186;52.0258320;8.5352175
1351133234;52.0255091;8.5273577
1354288211;52.0313192;8.5376819
1371056145;52.0186591;8.5523237
1436230750;52.0127440;8.5436010
1485607252;52.0375839;8.5161215
1650997212;52.0280705;8.5178149
1781041104;52.0215137;8.5370288
2135388107;52.0275003;8.5299478
2159848868;52.0355185;8.5070944
2225470745;52.0300361;8.5687256
2273132812;52.0275265;8.5310763
2443655486;52.0704061;8.6062353
2516628327;52.0202420;8.5278343
2516628338;52.0213970;8.5263692
2518549094;52.0168601;8.5397710
2571440301;52.0191292;8.5302214
2619954470;51.9928851;8.5078476
2620231862;51.9968784;8.4807244
2620874394;51.9758798;8.5180425
2692346020;51.9681817;8.5480989
2693142653;52.0265299;8.5213337
2693142655;52.0434034;8.5370222
2693142656;51.9559069;8.5990032
2693142657;52.0302783;8.5287987
2693142658;51.9842232;8.4992062
2693142659;52.0187669;8.5334820
2693142661;52.0263360;8.5213281
2698199971;52.0232183;8.5406691
2698544158;52.0287076;8.5326772
2700702333;51.9542315;8.5850036
2713232815;51.9721669;8.5433849
2717173135;51.9469088;8.5827970
2983683948;52.0569054;8.5492422
3003644633;52.0230088;8.5404105
3012247473;51.9866171;8.4821118
3080234237;52.0726225;8.4131784
3231209382;52.0236415;8.5641538
3391018262;51.9689875;8.4503160
3594744481;51.9947001;8.5061092
3760809697;52.0760667;8.5926423
3813306213;52.0278920;8.5623539
3824786004;52.0045716;8.5578968
4076692389;52.0066706;8.4161520
4081236981;52.0058968;8.4138087
4153694847;51.9932803;8.6068417
4393132919;51.9882112;8.5081685
4415739344;51.9526322;8.5960259
4759264187;52.0156230;8.5388117
4759264188;52.0154976;8.5387285
4892567458;51.9793182;8.4307365
5015277711;52.0211715;8.5743863
5252900522;52.0077682;8.5457591
280951216;52.0273554;8.5338970
283190732;52.0222281;8.5446141
832600889;52.0210350;8.5396302
832600897;52.0224170;8.5446323
1390220026;52.0266389;8.5335196
2183495807;52.0209697;8.5396162
1393691674;52.0303934;8.6002316
2837744688;51.9622946;8.5294998
4735946687;52.0145211;8.5099997
4735946688;52.0142635;8.5104772
4735946689;52.0140935;8.5090610
4735946690;52.0141183;8.5095062
4735946691;52.0142107;8.5100024
4735946692;52.0143824;8.5095304
4735946693;52.0145475;8.5094928
4735946694;52.0143535;8.5088665
4735946700;52.0141901;8.5085567
4735946701;52.0146713;8.5080417
4735946702;52.0145788;8.5087109
4735946703;52.0150122;8.5094673
4735946704;52.0150510;8.5102505
4735947370;52.0146533;8.5107280
4735947371;52.0152205;8.5107607
4735947391;52.0146986;8.5098167
1659343036;52.0591578;8.5368315
3760811989;52.0752360;8.5953631
4190044588;51.9884585;8.6019334
